ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13273565,JG499918,11/10/23 21:00,015XX W SCHOOL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1922,19,32,6,14,1165380,1921992,2023,11/18/23 15:40,41.94154435,-87.66756606,"(41.941544345, -87.667566063)"
13273013,JG499374,11/10/23 18:30,072XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,324,3,8,43,14,1186790,1857372,2023,11/18/23 15:40,41.76374073,-87.59093022,"(41.763740729, -87.590930221)"
13274437,JG500138,11/10/23 16:30,047XX W BELLE PLAINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1722,17,45,15,08B,1143823,1926914,2023,11/18/23 15:40,41.95548284,-87.74667356,"(41.955482844, -87.74667356)"
13272562,JG498602,11/10/23 3:00,004XX W ELM ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1823,18,27,8,08A,1172820,1907892,2023,11/18/23 15:40,41.9026915,-87.64063987,"(41.902691497, -87.640639866)"
13236541,JG455187,10/7/23 23:00,074XX S CHAMPLAIN AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,323,3,6,69,9,1181853,1855797,2023,11/19/23 15:40,41.75953427,-87.60907381,"(41.75953427, -87.60907381)"
13280139,JG507723,11/10/23 12:01,009XX E 100TH PL,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,511,5,8,50,6,1184520,1838410,2023,11/19/23 15:40,41.71176041,-87.5998425,"(41.711760405, -87.599842499)"
13206294,JG418967,9/6/23 14:00,014XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1423,14,26,24,14,1158153,1909396,2023,9/14/23 15:43,41.90713095,-87.69447314,"(41.907130946, -87.694473144)"
13201410,JG413245,9/6/23 9:22,006XX W ROOT ST,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,STREET,FALSE,FALSE,925,9,11,61,14,1172547,1877380,2023,9/14/23 15:43,41.81897033,-87.64254439,"(41.818970326, -87.642544391)"
13204765,JG412994,9/6/23 2:10,081XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,613,6,17,71,08B,1171722,1850939,2023,9/14/23 15:43,41.74643135,-87.64634573,"(41.746431352, -87.646345733)"
13202231,JG414162,9/6/23 17:38,073XX S ARTESIAN AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,835,8,18,66,08B,1161314,1855911,2023,9/14/23 15:43,41.76029697,-87.6843458,"(41.760296965, -87.684345797)"
13201655,JG413525,9/6/23 12:58,004XX W 63RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,722,7,20,68,08B,1174231,1863149,2023,9/14/23 15:43,41.77988171,-87.63678991,"(41.779881706, -87.636789913)"
13201514,JG413462,9/6/23 5:16,021XX S CANALPORT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),FALSE,FALSE,1235,12,25,31,08A,1170364,1889785,2023,9/14/23 15:43,41.85305866,-87.65019051,"(41.853058663, -87.650190508)"
13202650,JG414607,9/6/23 21:30,027XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,133,1,4,35,6,1178499,1886506,2023,9/14/23 15:43,41.84387939,-87.62043259,"(41.843879386, -87.620432585)"
13202208,JG414257,9/6/23 20:50,017XX S WENTWORTH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,PARK PROPERTY,FALSE,FALSE,914,9,11,33,5,1175333,1891876,2023,9/14/23 15:43,41.85868659,-87.6318901,"(41.858686589, -87.631890095)"
13202179,JG413885,9/6/23 16:41,030XX N CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2521,25,31,19,7,1143852,1919599,2023,9/14/23 15:43,41.93540928,-87.74675098,"(41.935409279, -87.74675098)"
13204504,JG416844,9/6/23 12:00,031XX W LAWRENCE AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,1713,17,33,14,08A,1154413,1931719,2023,9/14/23 15:43,41.96846253,-87.70761329,"(41.968462532, -87.707613294)"
13201944,JG414001,9/6/23 17:30,046XX N LAKE SHORE DR NB,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1914,19,46,3,6,1170862,1930976,2023,9/14/23 15:43,41.96607814,-87.64715324,"(41.96607814, -87.647153241)"
13202908,JG414182,9/6/23 19:54,087XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,412,4,8,48,6,1188437,1847378,2023,9/14/23 15:43,41.73627709,-87.58521219,"(41.736277091, -87.585212192)"
13202572,JG414628,9/6/23 17:30,0000X W 72ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,731,7,6,69,7,1176987,1857260,2023,9/14/23 15:43,41.76365995,-87.62686344,"(41.763659945, -87.626863438)"
13201900,JG413921,9/6/23 17:05,057XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1511,15,29,25,14,1137965,1903720,2023,9/14/23 15:43,41.89194395,-87.76877046,"(41.891943951, -87.768770463)"
13193781,JG397432,6/18/15 0:00,031XX S KOSTNER AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,1031,10,22,30,17,,,2015,9/14/23 15:43,,,
13201486,JG413291,9/6/23 9:32,080XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,631,6,6,44,08A,1182952,1851886,2023,9/14/23 15:43,41.74877662,-87.60516736,"(41.748776618, -87.605167356)"
13202670,JG413315,9/6/23 8:15,068XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,TRUE,722,7,6,68,14,1174130,1859520,2023,9/14/23 15:43,41.76992556,-87.63726788,"(41.769925563, -87.637267875)"
13202216,JG414059,9/6/23 18:20,018XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,2532,25,37,25,14,1139111,1911573,2023,9/14/23 15:43,41.91347275,-87.76437036,"(41.913472752, -87.764370362)"
13202307,JG414346,9/6/23 23:11,046XX S HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,925,9,15,61,5,1171750,1874033,2023,9/14/23 15:43,41.80980337,-87.64556634,"(41.809803372, -87.64556634)"
13201743,JG413690,9/6/23 6:45,015XX W VICTORIA ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2013,20,48,77,6,1165036,1938612,2023,9/14/23 15:43,41.98715762,-87.66835632,"(41.98715762, -87.668356321)"
13202922,JG414619,9/6/23 18:00,014XX E 49TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1186638,1872793,2023,9/14/23 15:43,41.8060608,-87.59099935,"(41.806060798, -87.590999348)"
13208609,JG421713,8/17/23 18:00,041XX W BELMONT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1731,17,30,16,7,1148281,1920957,2023,10/4/23 15:41,41.93905144,-87.73043892,"(41.939051438, -87.730438917)"
13208213,JG421282,7/24/23 9:00,017XX W CHASE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,2423,24,49,1,10,1163649,1948306,2023,10/8/23 15:41,42.01378764,-87.67318283,"(42.013787643, -87.673182834)"
13203202,JG415063,9/6/23 19:00,065XX N OCONTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,1611,16,41,9,26,1127047,1943137,2023,10/18/23 15:41,42.00029901,-87.80798102,"(42.000299008, -87.807981016)"
13201867,JG413796,9/6/23 15:10,069XX S VERNON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,FALSE,TRUE,322,3,6,69,04A,1180444,1859195,2023,9/14/23 15:43,41.76889118,-87.61413359,"(41.768891175, -87.614133593)"
13202013,JG413657,9/6/23 10:30,051XX W HARRISON ST,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,TRUE,1533,15,29,25,08A,1142125,1896831,2023,9/14/23 15:43,41.87296355,-87.7536633,"(41.872963554, -87.753663295)"
13202132,JG414140,9/6/23 19:05,0000X S KARLOV AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,TRUE,FALSE,1115,11,28,26,18,1149065,1899594,2023,9/14/23 15:43,41.88041411,-87.72811149,"(41.880414105, -87.72811149)"
13201119,JG412964,9/6/23 0:32,106XX S YATES AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,434,4,10,51,26,1194343,1834949,2023,9/14/23 15:43,41.70202782,-87.56398196,"(41.702027818, -87.563981957)"
13208459,JG421333,9/5/23 8:00,040XX W DIVISION ST,320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2534,25,37,23,3,1149008,1907694,2023,9/14/23 15:41,41.90264247,-87.728111,"(41.902642474, -87.728111001)"
13202497,JG414523,9/6/23 21:30,049XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,222,2,4,39,6,1187186,1872524,2023,9/14/23 15:43,41.80530964,-87.58899806,"(41.805309638, -87.58899806)"
13201593,JG413294,9/6/23 9:42,003XX N DESPLAINES ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,TRUE,FALSE,1214,12,34,28,26,1171866,1902447,2023,9/14/23 15:43,41.88777118,-87.64430467,"(41.887771177, -87.644304667)"
13201925,JG414069,9/6/23 18:00,050XX N DAMEN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,FALSE,2032,20,40,4,7,1162086,1933766,2023,9/14/23 15:43,41.97392235,-87.67934257,"(41.973922349, -87.67934257)"
13202257,JG414361,9/6/23 20:49,021XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,132,1,3,33,14,1177540,1890129,2023,9/14/23 15:43,41.85384294,-87.62384204,"(41.853842942, -87.623842041)"
13208520,JG421371,9/5/23 12:00,064XX S MAPLEWOOD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,825,8,16,66,11,1160481,1861891,2023,9/14/23 15:41,41.77672415,-87.68723414,"(41.776724154, -87.687234143)"
13202434,JG414470,9/6/23 19:00,009XX N MASSASOIT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1511,15,29,25,7,1137851,1905787,2023,9/14/23 15:43,41.89761812,-87.76913922,"(41.897618116, -87.769139223)"
13206964,JG419908,9/6/23 9:00,022XX N MARMORA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2515,25,36,19,6,1136696,1914245,2023,9/14/23 15:43,41.92084865,-87.7731786,"(41.920848651, -87.7731786)"
13202865,JG414581,9/6/23 18:00,020XX S MICHIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,132,1,3,33,5,1177528,1890620,2023,9/14/23 15:43,41.85519055,-87.6238712,"(41.855190551, -87.623871195)"
13204239,JG416678,9/6/23 2:52,047XX N SAWYER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,1713,17,33,14,26,1153859,1931263,2023,9/14/23 15:43,41.96722233,-87.70966254,"(41.967222325, -87.709662541)"
13201991,JG413971,9/6/23 16:07,058XX S PRAIRIE AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESIDENCE,FALSE,FALSE,232,2,20,40,7,1179039,1866338,2023,9/14/23 15:43,41.78852441,-87.61906612,"(41.788524411, -87.619066119)"
13201817,JG413760,9/6/23 13:30,001XX W RANDOLPH ST,560,ASSAULT,SIMPLE,DRUG STORE,FALSE,FALSE,122,1,42,32,08A,1175414,1901275,2023,9/14/23 15:43,41.88447623,-87.63131061,"(41.884476226, -87.631310613)"
13203763,JG416027,9/6/23 11:00,077XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,421,4,7,43,14,1193874,1854058,2023,9/14/23 15:43,41.75447615,-87.56507476,"(41.754476149, -87.56507476)"
13208350,JG421512,8/30/23 10:00,029XX W FLOURNOY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1135,11,28,27,11,1156893,1896892,2023,9/14/23 15:41,41.87284447,-87.699441,"(41.872844469, -87.699441004)"
13201138,JG412971,9/6/23 0:35,061XX S SACRAMENTO AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,FALSE,TRUE,823,8,15,66,04B,1157433,1863868,2023,9/14/23 15:43,41.78221163,-87.69835455,"(41.782211626, -87.698354554)"
13202268,JG414251,9/6/23 21:55,001XX E 114TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,531,5,9,49,08B,1179150,1829075,2023,9/14/23 15:43,41.68626771,-87.61979192,"(41.686267711, -87.61979192)"
13202265,JG414306,9/6/23 22:00,014XX W RASCHER AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2013,20,48,77,08B,1165475,1936292,2023,9/14/23 15:43,41.98078211,-87.66680808,"(41.980782106, -87.666808076)"
13201338,JG412985,9/6/23 1:21,045XX W PALMER ST,610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,2522,25,26,20,5,1145605,1914236,2023,9/14/23 15:43,41.9206596,-87.74044483,"(41.9206596, -87.740444827)"
13202964,JG415122,9/6/23 20:00,076XX S MAPLEWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,835,8,18,70,7,1160704,1853878,2023,9/14/23 15:43,41.75473072,-87.68663749,"(41.754730716, -87.686637486)"
13201577,JG413446,9/6/23 3:30,022XX N TRIPP AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,TRUE,TRUE,2522,25,35,20,20,1147683,1914546,2023,10/18/23 15:41,41.92147059,-87.73280178,"(41.921470593, -87.732801776)"
13203119,JG415345,9/6/23 22:30,001XX N LOTUS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1523,15,37,25,26,1139929,1900484,2023,9/14/23 15:43,41.88302827,-87.76163663,"(41.883028274, -87.761636626)"
13201664,JG413318,9/6/23 10:06,041XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,815,8,14,57,3,1150364,1876850,2023,9/14/23 15:43,41.81797649,-87.7239343,"(41.81797649, -87.7239343)"
13202794,JG414838,9/6/23 20:00,044XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,215,2,3,38,6,1179604,1875566,2023,9/14/23 15:43,41.81383396,-87.6167124,"(41.813833962, -87.616712397)"
13202614,JG414708,9/6/23 14:00,050XX N KENMORE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2024,20,48,3,08A,1168336,1933911,2023,9/14/23 15:43,41.97418701,-87.65635555,"(41.974187006, -87.656355545)"
13207691,JG420708,9/1/23 14:30,003XX E 89TH PL,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,633,6,6,44,6,1180237,1845721,2023,9/14/23 15:41,41.73192176,-87.61530451,"(41.731921758, -87.615304512)"
13202195,JG414230,9/6/23 21:25,013XX W 110TH ST,460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2234,22,21,75,08B,1169400,1831821,2023,9/14/23 15:43,41.69401925,-87.65540571,"(41.694019253, -87.655405714)"
13203006,JG415104,9/6/23 14:00,023XX W ADAMS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1225,12,27,28,7,1160784,1899020,2023,9/14/23 15:43,41.87860416,-87.68509631,"(41.878604157, -87.685096307)"
13201686,JG413607,9/6/23 13:40,111XX S LANGLEY AVE,580,STALKING,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,531,5,9,50,08A,1182905,1831206,2023,9/14/23 15:43,41.6920293,-87.60597981,"(41.692029295, -87.605979811)"
13208053,JG421101,7/23/23 0:00,076XX S HAMILTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,611,6,18,71,26,1163383,1853865,2023,9/14/23 15:41,41.75463936,-87.67682005,"(41.754639362, -87.676820054)"
13201754,JG413725,9/6/23 2:30,082XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,631,6,6,44,14,1180677,1850516,2023,9/14/23 15:43,41.74506971,-87.61354571,"(41.745069714, -87.613545708)"
13201780,JG413701,9/6/23 12:25,069XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,322,3,6,69,5,1179246,1858861,2023,9/14/23 15:43,41.76800205,-87.61853502,"(41.768002049, -87.618535016)"
13201256,JG413040,9/6/23 3:01,025XX W ARGYLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,2031,20,40,4,5,1158495,1932992,2023,9/14/23 15:43,41.97187292,-87.69256893,"(41.971872921, -87.692568932)"
13202328,JG414315,9/6/23 21:10,024XX E 77TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,421,4,7,43,08B,1193666,1854380,2023,9/14/23 15:43,41.75536484,-87.56582647,"(41.755364837, -87.565826474)"
13201188,JG412998,9/6/23 2:10,044XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,TRUE,FALSE,1623,16,45,15,26,1138209,1928924,2023,9/14/23 15:43,41.96110208,-87.76726326,"(41.961102078, -87.767263264)"
13208558,JG421589,8/29/23 15:56,058XX S PEORIA ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,712,7,16,68,26,1171310,1865964,2023,9/14/23 15:41,41.78767082,-87.64741635,"(41.787670818, -87.64741635)"
13202053,JG413925,9/6/23 8:05,061XX S LANGLEY AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,313,3,20,42,6,1181952,1864383,2023,9/14/23 15:43,41.78309281,-87.60844576,"(41.783092808, -87.60844576)"
13202116,JG414129,9/6/23 18:18,044XX N BROADWAY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1913,19,46,3,6,1168469,1929861,2023,9/14/23 15:43,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
13203267,JG415499,9/6/23 19:00,077XX S RIDGEWAY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,833,8,18,70,7,1152629,1853027,2023,9/14/23 15:43,41.75255818,-87.71625267,"(41.752558184, -87.716252667)"
13202410,JG414455,9/6/23 23:00,126XX S TORRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,433,4,10,55,7,1195862,1821766,2023,9/14/23 15:43,41.66581486,-87.55885388,"(41.665814864, -87.558853882)"
13201238,JG412984,9/6/23 1:34,052XX W OHIO ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,1524,15,37,25,04A,1141495,1903470,2023,9/14/23 15:43,41.89119345,-87.75581232,"(41.891193453, -87.755812324)"
13209443,JG422673,9/17/04 0:00,007XX W 47TH PL,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,935,9,15,61,17,,,2004,9/23/23 15:41,,,
13208147,JG421273,4/19/23 11:30,036XX W ROOSEVELT RD,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,FALSE,FALSE,1133,11,24,29,26,1152475,1894470,2023,10/4/23 15:41,41.86628662,-87.71572561,"(41.866286618, -87.715725607)"
13202151,JG414189,9/6/23 20:01,050XX W SUPERIOR ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1531,15,37,25,5,1142680,1904504,2023,10/25/23 15:41,41.8940089,-87.75143458,"(41.894008903, -87.751434582)"
13202301,JG414325,9/6/23 23:25,047XX N ROCKWELL ST,330,ROBBERY,AGGRAVATED,BAR OR TAVERN,TRUE,FALSE,1911,19,40,4,3,1158180,1931450,2023,11/1/23 15:40,41.96764805,-87.69376956,"(41.967648053, -87.693769564)"
13201190,JG412972,9/6/23 0:53,041XX W CERMAK RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,1012,10,24,29,7,1148958,1889052,2023,9/14/23 15:43,41.85148767,-87.72877699,"(41.851487667, -87.728776988)"
13206821,JG419750,9/6/23 2:00,020XX W EVERGREEN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1162538,1909014,2023,9/14/23 15:43,41.90599196,-87.67837587,"(41.905991963, -87.678375871)"
13201957,JG414037,9/6/23 6:15,006XX W MONTROSE DR,820,THEFT,$500 AND UNDER,LAKEFRONT / WATERFRONT / RIVERBANK,FALSE,FALSE,1915,19,46,3,6,1171215,1929505,2023,9/14/23 15:43,41.96203391,-87.64589873,"(41.96203391, -87.645898728)"
13202279,JG414326,9/6/23 23:50,073XX S RACINE AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,FALSE,TRUE,734,7,17,67,3,1169587,1856300,2023,9/14/23 15:43,41.76118916,-87.65401376,"(41.761189159, -87.65401376)"
13201311,JG413000,9/6/23 2:35,083XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,632,6,8,44,04B,1184006,1849883,2023,9/14/23 15:43,41.74325563,-87.60136759,"(41.743255632, -87.601367592)"
13201151,JG412993,9/6/23 2:00,117XX S STEWART AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,522,5,21,53,04A,1175733,1827097,2023,9/14/23 15:43,41.68091676,-87.63235978,"(41.680916759, -87.632359783)"
13201778,JG413583,9/6/23 13:30,011XX S CANAL ST,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,124,1,28,28,3,1173303,1895451,2023,9/14/23 15:43,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
13209581,JG422927,8/1/21 0:00,012XX E 78TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,FALSE,411,4,8,45,17,,,2021,9/14/23 15:43,,,
13202244,JG414262,9/6/23 21:55,035XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1422,14,26,22,14,1152682,1913065,2023,9/14/23 15:43,41.91730907,-87.71447333,"(41.917309067, -87.714473331)"
13202813,JG414866,9/6/23 10:30,005XX E 33RD PL,810,THEFT,OVER $500,STREET,FALSE,FALSE,211,2,4,35,6,1180708,1882808,2023,9/14/23 15:43,41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
13201572,JG413364,9/6/23 10:59,027XX N SPAULDING AVE,1020,ARSON,BY FIRE,STREET,FALSE,FALSE,1412,14,35,22,9,1153615,1917876,2023,9/14/23 15:43,41.93049232,-87.71091716,"(41.930492323, -87.710917158)"
13203575,JG414288,9/6/23 21:00,021XX E 68TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,331,3,5,43,6,1191823,1860308,2023,9/14/23 15:43,41.77167666,-87.57238829,"(41.771676658, -87.572388286)"
13204322,JG416631,9/6/23 15:00,057XX S STATE ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,232,2,20,40,6,1177260,1866758,2023,9/14/23 15:43,41.7897173,-87.62557633,"(41.789717304, -87.625576333)"
13201614,JG413458,9/6/23 11:57,018XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,1235,12,25,31,14,1171826,1891345,2023,9/14/23 15:43,41.85730738,-87.64477861,"(41.857307384, -87.644778606)"
13202202,JG414049,9/6/23 18:22,062XX N LEAVITT ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,TRUE,2413,24,50,2,08A,1160515,1941569,2023,9/14/23 15:43,41.99536686,-87.68490232,"(41.995366855, -87.684902319)"
13202222,JG414277,9/6/23 22:52,036XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,1731,17,30,15,26,1143720,1923978,2023,9/14/23 15:43,41.94742814,-87.74712604,"(41.947428137, -87.747126039)"
13201805,JG413678,9/6/23 14:45,031XX W FILLMORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1134,11,24,29,08B,1155404,1895201,2023,9/14/23 15:43,41.86823423,-87.70495329,"(41.868234232, -87.704953287)"
13203054,JG415263,9/7/23 0:00,100XX W BALMORAL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,FALSE,FALSE,1650,16,41,76,11,1108491,1934242,2023,9/14/23 15:43,41.97618213,-87.87642115,"(41.976182125, -87.876421145)"
13202515,JG414504,9/6/23 15:00,022XX E 100TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,431,4,7,51,6,1192598,1839096,2023,9/14/23 15:43,41.71345022,-87.57023696,"(41.71345022, -87.570236958)"
13201693,JG413564,9/6/23 13:15,016XX W SHERWIN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,TRUE,TRUE,2423,24,49,1,26,1164204,1948720,2023,9/14/23 15:43,42.0149119,-87.6711289,"(42.014911903, -87.671128898)"
13207870,JG420877,8/29/23 10:45,045XX S DREXEL BLVD,810,THEFT,OVER $500,NURSING / RETIREMENT HOME,FALSE,FALSE,221,2,4,39,6,1182953,1875184,2023,9/14/23 15:41,41.81270843,-87.60444003,"(41.812708431, -87.60444003)"
13203247,JG415215,9/6/23 12:00,104XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,512,5,9,49,6,1178871,1835534,2023,9/14/23 15:43,41.70399846,-87.62061763,"(41.70399846, -87.620617627)"
13205226,JG417674,9/6/23 12:00,035XX N ELSTON AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1733,17,33,21,6,1154564,1923374,2023,9/14/23 15:43,41.94556028,-87.70728224,"(41.945560284, -87.707282238)"
